1000000, 0, 0.00308579581845, 0.00439209755351
100000, 0, 0.00563685125961, 0.257374908799
100000, 3, 0.00495583711144, 0.40908853148
100000, 6, 0.00355372075466, 0.812528575084
100000, 9, 0.00442884121629, 0.551272736723
100000, 12, 0.00453804724866, 0.517492057517
100000, 15, 0.00442465723845, 0.554862012213
100000, 18, 0.00396100977903, 0.68903147406
100000, 21, 0.00448501605851, 0.539016093228
100000, 24, 0.00328776445266, 0.877384986849
100000, 27, 0.00427798553344, 0.595988137156
1000000, 0, 0.00308579581845, 0.00439209755351
1000000, 3, 0.00241770392765, 0.0463010997832
1000000, 6, 0.00227437203247, 0.0723069950705
1000000, 9, 0.00206131143344, 0.129641392064
1000000, 12, 0.00137364157399, 0.579091573733
1000000, 15, 0.00132963313799, 0.62022745897
1000000, 18, 0.00124453966379, 0.701016691175
1000000, 21, 0.00197689140696, 0.162203421437
1000000, 24, 0.00168854911019, 0.319561834155
1000000, 27, 0.00142905724558, 0.52760954688
1000000, 30, 0.00127061336053, 0.676751219983
1000000, 33, 0.00134056364946, 0.609568824543
1000000, 36, 0.00136586937215, 0.585013661482
1000000, 39, 0.00188096590593, 0.205656544478
1000000, 42, 0.00169921669309, 0.31072741973
1000000, 45, 0.00114627270784, 0.792668334695
1000000, 48, 0.0012385389101, 0.706713500568
1000000, 51, 0.00092999658634, 0.943527655929
1000000, 54, 0.0012625534399, 0.684186042017
1000000, 57, 0.00129128057116, 0.656409230964
1000000, 60, 0.00183691066686, 0.227557477379
1000000, 63, 0.00133418403314, 0.61681483695
1000000, 66, 0.00160223815869, 0.380801323131
1000000, 69, 0.00250162024231, 0.0356244066942
1000000, 72, 0.00233882058199, 0.0592862631002
1000000, 75, 0.00225282242425, 0.0761316080712
1000000, 78, 0.0018224503362, 0.235614699847
1000000, 81, 0.0022107314518, 0.0861918741169
1000000, 84, 0.00104468254306, 0.87364547593
1000000, 87, 0.00131420023095, 0.634601875991
1000000, 90, 0.00117534826057, 0.765978003366
1000000, 93, 0.00167477649675, 0.32772131368
1000000, 96, 0.00134581631316, 0.604461967543
1000000, 99, 0.00148297714289, 0.477025165604
1000000, 102, 0.00181327078816, 0.242008279037
1000000, 105, 0.00172963833996, 0.290313588589
1000000, 108, 0.00150256522066, 0.463139894041
1000000, 111, 0.00147934934134, 0.484609846726
1000000, 114, 0.000996020882311, 0.907208312476
1000000, 117, 0.00107217709984, 0.854051869405
1000000, 120, 0.00169829980064, 0.310489263798
1000000, 123, 0.00157032079405, 0.405825373865
1000000, 126, 0.00204825657083, 0.134874064319
1000000, 129, 0.00119239076945, 0.749113753688
1000000, 132, 0.00130565030127, 0.643204366763
1000000, 135, 0.0010636598124, 0.859997071576
1000000, 138, 0.00119442327152, 0.749387390904
1000000, 141, 0.00108579760365, 0.842646993104
1000000, 144, 0.00175144968095, 0.277334915528
1000000, 147, 0.00082961219936, 0.979743362101
1000000, 150, 0.00160015081035, 0.382606522639
1000000, 153, 0.00184910475738, 0.221040911399
1000000, 156, 0.00220503714236, 0.0883515206667
1000000, 159, 0.00113210020589, 0.804454504683
1000000, 162, 0.00147622197909, 0.48562143094
1000000, 165, 0.00230499269079, 0.0662019406166
1000000, 168, 0.00129961539841, 0.648921065262
1000000, 171, 0.00143156892808, 0.524905625575
1000000, 174, 0.00198628822106, 0.157848917061
1000000, 177, 0.00123492700046, 0.710531790253
1000000, 180, 0.00101930378056, 0.892067658395
1000000, 183, 0.00187868634125, 0.206243701012
1000000, 186, 0.000972889603772, 0.920832674286
1000000, 189, 0.00129680767712, 0.652085576344
1000000, 192, 0.0015153954083, 0.449952593599
1000000, 195, 0.00125244278599, 0.693994752404
1000000, 198, 0.00114005948689, 0.797693162217
1000000, 201, 0.00180818264231, 0.242075164133
1000000, 204, 0.00102668719078, 0.886075308909
1000000, 207, 0.00189295088928, 0.19933264829
1000000, 210, 0.00126601326829, 0.680078141579
1000000, 213, 0.00120941893405, 0.735263305638
1000000, 216, 0.00235282332884, 0.0569498760813
1000000, 219, 0.00183533695132, 0.22919661342
1000000, 222, 0.00189162887246, 0.200144566431
1000000, 225, 0.00119423216948, 0.749294599273
1000000, 228, 0.00119840355145, 0.744070252324
1000000, 231, 0.00175924035862, 0.272513228015
1000000, 234, 0.00171754465448, 0.298483648455
1000000, 237, 0.00154026268272, 0.430353308957
1000000, 240, 0.00185501989721, 0.218420853659
1000000, 243, 0.00144094258769, 0.516777104197
1000000, 246, 0.00129936421659, 0.649145910843
1000000, 249, 0.00131617147882, 0.632660784049
1000000, 252, 0.00167816121436, 0.325859614519
1000000, 255, 0.00162111211299, 0.366006473845
1000000, 258, 0.00148619312978, 0.478085356322
1000000, 261, 0.00186867666306, 0.211371334028
1000000, 264, 0.00124055766598, 0.704875150051
1000000, 267, 0.00158131961941, 0.397675239326
1000000, 270, 0.000987002918772, 0.913035520467
1000000, 273, 0.00119694875619, 0.746407801022
1000000, 276, 0.00135681828799, 0.594925624517
1000000, 279, 0.00131383613057, 0.635104153143
1000000, 282, 0.00247590810259, 0.0385935488077
1000000, 285, 0.00122400562456, 0.721393288796
1000000, 288, 0.00115188515164, 0.78786956286
1000000, 291, 0.00124140597528, 0.705104072432
1000000, 294, 0.00203623611732, 0.13862843542
1000000, 297, 0.00168592585341, 0.319601940545
