10000, 0, 0.0130857412835, 0.57300253196
100000, 0, 0.00369819965358, 0.709453524809
100000, 0, 0.00369819965358, 0.709453524809
1000000, 0, 0.00200188443885, 0.113416164225
100000, 0, 0.00369819965358, 0.709453524809
100000, 0, 0.00369819965358, 0.709453524809
100000, 0, 0.00369819965358, 0.709453524809
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
100000, 0, 0.00369819965358, 0.709453524809
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
10000, 0, 0.0130857412835, 0.57300253196
100000, 0, 0.00369819965358, 0.709453524809
100000, 0, 0.00369819965358, 0.709453524809
100000, 0, 0.00369819965358, 0.709453524809
100000, 0, 0.00369819965358, 0.709453524809
